,Open,High,Low,Close,Adj Close,Volume
220,1430.9000244140625,1438.0,1401.5999755859375,1432.800048828125,1432.800048828125,7877443
221,1441.0,1460.25,1430.0,1451.800048828125,1451.800048828125,6188724
222,1472.0,1482.75,1454.050048828125,1476.949951171875,1476.949951171875,10054871
223,1471.0,1484.699951171875,1465.9000244140625,1470.3499755859375,1470.3499755859375,7147857
224,1476.4000244140625,1510.0,1470.300048828125,1506.0,1506.0,7284278
225,1580.0,1722.0999755859375,1562.550048828125,1656.800048828125,1656.800048828125,48725485
226,1666.699951171875,1666.699951171875,1602.0,1608.25,1608.25,15461291
227,1587.699951171875,1589.800048828125,1547.3499755859375,1550.8499755859375,1550.8499755859375,13513930
228,1541.300048828125,1541.3499755859375,1513.699951171875,1516.75,1516.75,20390866
229,1512.0999755859375,1525.75,1497.300048828125,1514.6500244140625,1514.6500244140625,20628161
230,1506.0,1510.0,1493.25,1496.1500244140625,1496.1500244140625,10399533
231,1484.0,1506.8499755859375,1480.1500244140625,1493.5,1493.5,13717701
232,1490.0,1502.300048828125,1462.6500244140625,1464.949951171875,1464.949951171875,14446260
233,1418.8499755859375,1431.6500244140625,1390.050048828125,1395.449951171875,1395.449951171875,22810188
234,1380.9000244140625,1389.550048828125,1327.0,1342.199951171875,1342.199951171875,37048011
235,1354.449951171875,1359.9000244140625,1335.3499755859375,1354.300048828125,1354.300048828125,24662868
236,1365.0,1379.800048828125,1353.300048828125,1374.3499755859375,1374.3499755859375,26223135
237,1360.0,1375.3499755859375,1349.1500244140625,1355.5999755859375,1355.5999755859375,10329574
238,1350.0,1370.6500244140625,1322.25,1365.75,1365.75,10467744
239,1372.0,1381.949951171875,1357.1500244140625,1372.050048828125,1372.050048828125,8508421
240,1360.0,1379.0,1356.0999755859375,1372.550048828125,1372.550048828125,9027167
241,1372.0,1379.0,1362.0999755859375,1371.3499755859375,1371.3499755859375,10386861
242,1380.3499755859375,1404.75,1371.550048828125,1384.5999755859375,1384.5999755859375,14200738
243,1362.050048828125,1406.449951171875,1362.050048828125,1403.699951171875,1403.699951171875,9747158
244,1400.0,1403.5999755859375,1350.0,1356.0,1356.0,14527958
245,1375.0,1375.0,1346.5,1352.949951171875,1352.949951171875,8931456
246,1330.0,1335.0,1313.0,1317.5999755859375,1317.5999755859375,13365634
247,1300.0,1326.5,1295.5,1319.8499755859375,1319.8499755859375,16379631
